Dataextension name: Replicated - Campaign_Salesforce

| Name                 | Type            | Not NULL | PK       | Default Value   |
| -------------------- | --------------- | -------- | -------- | --------------- |
| HC_Periodo_para_fim_de_agendamento__c | Decimal(38,0)   | false    | false    |                 |
| HC_Prazo_de_validade_para_disparo__c | Decimal(38,0)   | false    | false    |                 |
| HC_Periodo_para_fim_de_queda__c | Decimal(38,0)   | false    | false    |                 |
| HC_Periodo_de_garantia__c | Decimal(38,0)   | false    | false    |                 |
| HC_Periodo_inicial_de_compra__c | Decimal(38,0)   | false    | false    |                 |
| HC_Periodo_de_contempla_o__c | Decimal(38,0)   | false    | false    |                 |
| HC_Valida_quarentena__c | Boolean         | false    | false    |                 |
| HC_Periodo_para_fim_de_contempla_o__c | Decimal(38,0)   | false    | false    |                 |
| ActualCost           | Decimal(18,0)   | false    | false    |                 |
| AmountAllOpportunities | Decimal(18,0)   | false    | false    |                 |
| AmountWonOpportunities | Decimal(18,0)   | false    | false    |                 |
| BudgetedCost         | Decimal(18,0)   | false    | false    |                 |
| CampaignMemberRecordTypeId | Text(18)        | false    | false    |                 |
| CreatedById          | Text(18)        | false    | false    |                 |
| CreatedDate          | Date            | false    | false    |                 |
| Description          | Text(4000)      | false    | false    |                 |
| EndDate              | Date            | false    | false    |                 |
| ExpectedResponse     | Decimal(10,0)   | false    | false    |                 |
| ExpectedRevenue      | Decimal(18,0)   | false    | false    |                 |
| HC_Campanha_Executada_no_MKT__c | Boolean         | false    | false    |                 |
| HC_Canais_de_venda__c | Text(255)       | false    | false    |                 |
| HC_Data_da_compra__c | Date            | false    | false    |                 |
| HC_data_de_confirmacao_da_compra__c | Decimal(2,0)    | false    | false    |                 |
| HC_Data_de_Execucao__c | Date            | false    | false    |                 |
| HC_Data_fim_de_contemplacao__c | Date            | false    | false    |                 |
| HC_Data_fim_de_garantia__c | Date            | false    | false    |                 |
| HC_Data_fim_do_bloqueio__c | Date            | false    | false    |                 |
| HC_Data_fim_do_periodo_de_resgate__c | Date            | false    | false    |                 |
| HC_Data_fim_proposta__c | Date            | false    | false    |                 |
| HC_Data_inicial_de_contemplacao__c | Date            | false    | false    |                 |
| HC_Data_inicial_de_garantia__c | Date            | false    | false    |                 |
| HC_Data_inicial_do_bloqueio__c | Date            | false    | false    |                 |
| HC_Data_inicial_do_periodo_de_resgate__c | Date            | false    | false    |                 |
